recovery_path,confidence_scenario,capacity_contrast,left_capacity_profile,right_capacity_profile,metric,paired_count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,minimum,maximum,positive_share,discordant_positive_count,discordant_negative_count
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,unsafe_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,peak_unsafe_share,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,newly_unsafe_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,cumulative_arrival_count,128,-67.1875,20.533706176,-107.433564105,-26.9414358951,-10.5,-189.3,-64.75,0,0,0,-2124,0,0,0,66
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,cumulative_attempts,128,21.6484375,8.08812490621,5.79571268382,37.5011623162,11,-31.9,-0.25,48.25,105,135.25,-794,213,0.640625,82,32
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,cumulative_successful_closures,128,0.0390625,0.0390625,-0.0375,0.115625,0,0,0,0,0,0,0,5,0.0078125,1,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,cumulative_capacity_rejected,128,-71.59375,3.75382740211,-78.9512517081,-64.2362482919,-60.5,-163.85,-90.25,-43,-29,-23.35,-235,-7,0,0,128
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,cumulative_unprofitable_attempts,128,21.609375,8.11917745926,5.69578717984,37.5229628202,11,-31.9,-0.25,48.25,105,135.25,-799,213,0.640625,82,32
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,binding_hours,128,-7.328125,0.481205498888,-8.27128777782,-6.38496222218,-6,-19.65,-8,-4,-3,-3,-35,0,0,0,127
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,positive_demand_hours,128,-6.7890625,2.12759372578,-10.9591462025,-2.61897879747,-1,-15.3,-7,0,0,0,-231,0,0,0,66
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,mean_capacity_utilisation,128,-0.240340831069,0.00583132873851,-0.251770235397,-0.228911426742,-0.247905019287,-0.326809019904,-0.28734000179,-0.19922759395,-0.153554232804,-0.144707482244,-0.371369047619,0.0493104165982,0.0078125,1,127
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,maximum_capacity_utilisation,128,-0.223090277778,0.018011171546,-0.258392174008,-0.187788381548,-0.144444444444,-0.503333333333,-0.422222222222,0,0,0,-0.577777777778,0,0,0,82
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,maximum_attempts_one_hour,128,20.9609375,0.810502719572,19.3723521696,22.5495228304,24.5,8.35,12,31,31,31,5,31,1,128,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,cumulative_debt_repaid_dai,128,0.809341346022,0.80934134604,-0.776967692217,2.39565038426,0,-2.32830643654e-10,-5.82076609135e-11,0,1.16415321827e-10,2.32830643654e-10,-6.98491930962e-10,103.595692293,0.2421875,31,38
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,completed_liquidation_count,128,0.0390625,0.0390625,-0.0375,0.115625,0,0,0,0,0,0,0,5,0.0078125,1,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,unresolved_vault_count,128,-0.0390625,0.0390625,-0.115625,0.0375,0,0,0,0,0,0,-5,0,0,0,1
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,unresolved_tab_at_horizon_dai,128,-0.809341346041,0.809341346041,-2.39565038428,0.776967692199,0,0,0,0,0,0,-103.595692293,0,0,0,1
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,maximum_backlog_duration,128,-19.515625,6.18021059503,-31.6288377663,-7.40241223375,-2,-48.6,-20,0,0,0,-666,0,0,0,66
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,active_bad_debt_at_horizon_dai,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,maximum_active_bad_debt_dai,128,-9.60773711476,5.72938588585,-20.837333451,1.62185922151,0,0,0,0,0,0,-570.244096192,0,0,0,3
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,keeper_profit_dai,128,-34.8238470503,28.3909545885,-90.4701180438,20.8224239432,5.42206240555,-565.81001425,-91.5298635286,95.7600606983,266.533832449,345.645788757,-1894.47461162,673.403274653,0.5390625,69,57
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,recovered_before_execution_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,recovered_before_closure_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,minimum_dai_price,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,maximum_negative_peg_deviation,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,mean_absolute_peg_deviation,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,hours_below_0995,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,hours_above_1005,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,first_return_time,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,failed_recovery_attempts,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,recovery_probability_168h,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,recovery_probability_336h,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,recovery_probability_720h,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,final_dai_price,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,final_peg_band_status,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,minimum_confidence,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,mean_confidence_loss,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,confidence_at_horizon,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,hours_at_confidence_floor,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,hours_recovery_gate_closed,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,first_recovery_gate_open,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,recovery_gate_reopenings,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,cumulative_panic_contribution,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_central,45 - 14,shared_keeper_capacity_high,shared_keeper_capacity_low,maximum_panic_contribution,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,backlog_area_dai_hours,128,-390771.782381,25860.9034404,-441459.153124,-340084.411638,-308602.842255,-881153.446827,-531719.736099,-181275.887153,-107601.315094,-81146.6042888,-1651076.34919,0,0,0,126
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_unresolved_tab_dai,128,-2385.2206747,846.114797039,-4043.6056769,-726.835672501,0,-19564.7156667,0,0,0,0,-68362.5352775,0,0,0,10
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_realised_bad_debt_dai,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,below_peg_burden,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,restricted_mean_recovery_time,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,unsafe_vault_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,peak_unsafe_share,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,newly_unsafe_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_arrival_count,128,-57.6796875,20.5264734886,-97.9115755376,-17.4477994624,0,-164.95,-46.25,0,0,0,-2124,0,0,0,59
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_attempts,128,17.4296875,7.71881173342,2.30081650249,32.5585584975,9,-29.9,-1,41.25,87.6,114.15,-796,196,0.6640625,85,33
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_successful_closures,128,0.0390625,0.0390625,-0.0375,0.115625,0,0,0,0,0,0,0,5,0.0078125,1,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_capacity_rejected,128,-58.5078125,3.19769763872,-64.7752998719,-52.2403251281,-49,-141.8,-72.25,-36.5,-26.8,-20.35,-212,-7,0,0,128
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_unprofitable_attempts,128,17.390625,7.75125588611,2.19816346323,32.5830865368,9,-29.9,-1,41.25,87.6,114.15,-801,196,0.6640625,85,33
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,binding_hours,128,-6.09375,0.44581351754,-6.96754449438,-5.21995550562,-5,-16.65,-6.25,-3,-2,-2,-34,0,0,0,127
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,positive_demand_hours,128,-5.875,2.12956896493,-10.0489551713,-1.70104482874,0,-14.95,-5,0,0,0,-231,0,0,0,59
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,mean_capacity_utilisation,128,-0.135384951496,0.00549756162674,-0.146160172284,-0.124609730707,-0.142895383005,-0.221986034799,-0.171573313744,-0.112572217755,-0.0696093204454,-0.0256442881443,-0.26862026862,0.175283825905,0.0234375,3,125
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_capacity_utilisation,128,-0.0249399038462,0.00485646527397,-0.0344585757831,-0.0154212319092,0,-0.140384615385,0,0,0,0,-0.269230769231,0,0,0,26
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_attempts_one_hour,128,11.3515625,0.126268097123,11.1040770296,11.5990479704,12,8.35,12,12,12,12,5,12,1,128,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_debt_repaid_dai,128,0.809341346023,0.80934134604,-0.776967692216,2.39565038426,0,-2.32830643654e-10,-5.82076609135e-11,0,1.16415321827e-10,1.54250301421e-10,-4.65661287308e-10,103.595692293,0.203125,26,40
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,completed_liquidation_count,128,0.0390625,0.0390625,-0.0375,0.115625,0,0,0,0,0,0,0,5,0.0078125,1,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,unresolved_vault_count,128,-0.0390625,0.0390625,-0.115625,0.0375,0,0,0,0,0,0,-5,0,0,0,1
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,unresolved_tab_at_horizon_dai,128,-0.809341346041,0.809341346041,-2.39565038428,0.776967692199,0,0,0,0,0,0,-103.595692293,0,0,0,1
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_backlog_duration,128,-16.5,6.17757246617,-28.6080420337,-4.3919579663,0,-37.95,-11.5,0,0,0,-666,0,0,0,59
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,active_bad_debt_at_horizon_dai,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_active_bad_debt_dai,128,-6.74149105559,4.99147190537,-16.5247759901,3.04179387893,0,0,0,0,0,0,-570.244096192,0,0,0,2
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,keeper_profit_dai,128,-13.622387219,18.2495996396,-49.3916025127,22.1468280746,0.247281030352,-376.650581612,-87.3179527514,60.7777085697,203.783450696,299.422789786,-826.976838285,546.919808547,0.5078125,65,61
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovered_before_execution_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovered_before_closure_count,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,minimum_dai_price,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_negative_peg_deviation,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,mean_absolute_peg_deviation,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,hours_below_0995,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,hours_above_1005,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,first_return_time,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,failed_recovery_attempts,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovery_probability_168h,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovery_probability_336h,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovery_probability_720h,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,final_dai_price,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,final_peg_band_status,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,minimum_confidence,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,mean_confidence_loss,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,confidence_at_horizon,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,hours_at_confidence_floor,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,hours_recovery_gate_closed,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,first_recovery_gate_open,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,recovery_gate_reopenings,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,cumulative_panic_contribution,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,26 - 14,shared_keeper_capacity_central,shared_keeper_capacity_low,maximum_panic_contribution,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,backlog_area_dai_hours,128,-71963.4124001,10942.0045738,-93409.7413647,-50517.0834355,-8994.72019596,-352899.446297,-85631.932908,0,0,0,-573216.348466,0,0,0,75
persistent_trough,confidence_fragile,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,maximum_unresolved_tab_dai,128,-447.299844099,333.324789902,-1100.61643231,206.016744109,0,0,0,0,0,0,-38443.1844578,0,0,0,2
persistent_trough,confidence_fragile,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,cumulative_realised_bad_debt_dai,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,below_peg_burden,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persistent_trough,confidence_fragile,45 - 26,shared_keeper_capacity_high,shared_keeper_capacity_central,restricted_mean_recovery_time,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
